date,survey_occasion,months_of_monitoring,genus,host_species,host_species_md,coral_uid,taxon,count,present,taxon_label
2006-11-01,11,11,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,0,0,*Trapezia*
2006-11-01,11,11,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,0,0,*Alpheus*
2006-12-01,12,12,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,2,1,*Trapezia*
2006-12-01,12,12,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,0,0,*Alpheus*
2007-02-01,13,14,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,2,1,*Trapezia*
2007-02-01,13,14,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,0,0,*Alpheus*
2007-04-01,14,16,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,2,1,*Trapezia*
2007-04-01,14,16,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,0,0,*Alpheus*
2007-06-01,15,18,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,2,1,*Trapezia*
2007-06-01,15,18,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,0,0,*Alpheus*
2007-07-01,16,19,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,2,1,*Trapezia*
2007-07-01,16,19,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,0,0,*Alpheus*
2007-09-01,17,21,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,2,1,*Trapezia*
2007-09-01,17,21,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,0,0,*Alpheus*
2007-10-01,18,22,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,0,0,*Trapezia*
2007-10-01,18,22,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,2,1,*Alpheus*
2007-12-01,19,24,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,0,0,*Trapezia*
2007-12-01,19,24,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,2,1,*Alpheus*
2008-09-01,20,33,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,2,1,*Trapezia*
2008-09-01,20,33,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,0,0,*Alpheus*
2008-12-01,21,36,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,2,1,*Trapezia*
2008-12-01,21,36,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,2,1,*Alpheus*
2009-04-01,22,40,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,2,1,*Trapezia*
2009-04-01,22,40,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,2,1,*Alpheus*
2009-09-01,23,45,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,2,1,*Trapezia*
2009-09-01,23,45,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,2,1,*Alpheus*
2011-11-01,26,71,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,2,1,*Trapezia*
2011-11-01,26,71,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,2,1,*Alpheus*
2012-03-01,27,75,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,trapezia,0,0,*Trapezia*
2012-03-01,27,75,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd2_control_unified,alpheus,2,1,*Alpheus*
2005-12-01,1,0,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,trapezia,0,0,*Trapezia*
2005-12-01,1,0,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,alpheus,0,0,*Alpheus*
2006-01-01,2,1,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,trapezia,0,0,*Trapezia*
2006-01-01,2,1,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,alpheus,0,0,*Alpheus*
2006-02-01,3,2,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,trapezia,4,1,*Trapezia*
2006-02-01,3,2,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,alpheus,0,0,*Alpheus*
2006-03-01,4,3,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,trapezia,1,1,*Trapezia*
2006-03-01,4,3,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,alpheus,0,0,*Alpheus*
2006-04-01,5,4,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,trapezia,0,0,*Trapezia*
2006-04-01,5,4,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,alpheus,0,0,*Alpheus*
2006-05-01,6,5,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,trapezia,1,1,*Trapezia*
2006-05-01,6,5,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,alpheus,0,0,*Alpheus*
2006-06-01,7,6,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,trapezia,0,0,*Trapezia*
2006-06-01,7,6,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,alpheus,0,0,*Alpheus*
2006-07-01,8,7,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,trapezia,0,0,*Trapezia*
2006-07-01,8,7,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,alpheus,0,0,*Alpheus*
2006-08-01,9,8,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,trapezia,0,0,*Trapezia*
2006-08-01,9,8,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd3_control_unified,alpheus,0,0,*Alpheus*
2005-12-01,1,0,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,0,0,*Trapezia*
2005-12-01,1,0,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2006-01-01,2,1,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,0,0,*Trapezia*
2006-01-01,2,1,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2006-02-01,3,2,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2006-02-01,3,2,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2006-03-01,4,3,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2006-03-01,4,3,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2006-04-01,5,4,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2006-04-01,5,4,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2006-05-01,6,5,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2006-05-01,6,5,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2006-06-01,7,6,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2006-06-01,7,6,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2006-07-01,8,7,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2006-07-01,8,7,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2006-08-01,9,8,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2006-08-01,9,8,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2006-09-01,10,9,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2006-09-01,10,9,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2006-11-01,11,11,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2006-11-01,11,11,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2006-12-01,12,12,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2006-12-01,12,12,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2007-02-01,13,14,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,0,0,*Trapezia*
2007-02-01,13,14,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2007-04-01,14,16,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2007-04-01,14,16,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2007-06-01,15,18,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2007-06-01,15,18,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2007-07-01,16,19,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2007-07-01,16,19,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,2,1,*Alpheus*
2007-09-01,17,21,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2007-09-01,17,21,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2007-10-01,18,22,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,2,1,*Trapezia*
2007-10-01,18,22,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2007-12-01,19,24,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,trapezia,1,1,*Trapezia*
2007-12-01,19,24,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd4_control_unified,alpheus,0,0,*Alpheus*
2005-12-01,1,0,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,0,0,*Trapezia*
2005-12-01,1,0,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2006-01-01,2,1,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,0,0,*Trapezia*
2006-01-01,2,1,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2006-02-01,3,2,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,0,0,*Trapezia*
2006-02-01,3,2,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2006-03-01,4,3,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,0,0,*Trapezia*
2006-03-01,4,3,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2006-04-01,5,4,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2006-04-01,5,4,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2006-05-01,6,5,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,1,1,*Trapezia*
2006-05-01,6,5,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2006-06-01,7,6,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,1,1,*Trapezia*
2006-06-01,7,6,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2006-07-01,8,7,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,1,1,*Trapezia*
2006-07-01,8,7,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2006-08-01,9,8,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2006-08-01,9,8,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2006-09-01,10,9,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2006-09-01,10,9,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2006-11-01,11,11,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,1,1,*Trapezia*
2006-11-01,11,11,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2006-12-01,12,12,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2006-12-01,12,12,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2007-02-01,13,14,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2007-02-01,13,14,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2007-04-01,14,16,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2007-04-01,14,16,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2007-06-01,15,18,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2007-06-01,15,18,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2007-07-01,16,19,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2007-07-01,16,19,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2007-09-01,17,21,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2007-09-01,17,21,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2007-10-01,18,22,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2007-10-01,18,22,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2007-12-01,19,24,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2007-12-01,19,24,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,0,0,*Alpheus*
2008-09-01,20,33,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2008-09-01,20,33,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,2,1,*Alpheus*
2008-12-01,21,36,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2008-12-01,21,36,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,2,1,*Alpheus*
2009-04-01,22,40,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2009-04-01,22,40,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,2,1,*Alpheus*
2009-09-01,23,45,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,trapezia,2,1,*Trapezia*
2009-09-01,23,45,Pocillopora,Pocillopora favosa,*Pocillopora favosa*,14Pd5_control_unified,alpheus,2,1,*Alpheus*
2005-12-01,1,0,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,2,1,*Trapezia*
2005-12-01,1,0,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2006-01-01,2,1,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,0,0,*Trapezia*
2006-01-01,2,1,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2006-02-01,3,2,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,0,0,*Trapezia*
2006-02-01,3,2,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2006-03-01,4,3,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,0,0,*Trapezia*
2006-03-01,4,3,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2006-04-01,5,4,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,2,1,*Trapezia*
2006-04-01,5,4,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2006-05-01,6,5,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,1,1,*Trapezia*
2006-05-01,6,5,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2006-06-01,7,6,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,2,1,*Trapezia*
2006-06-01,7,6,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2006-07-01,8,7,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,1,1,*Trapezia*
2006-07-01,8,7,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2006-08-01,9,8,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,2,1,*Trapezia*
2006-08-01,9,8,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2006-09-01,10,9,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,0,0,*Trapezia*
2006-09-01,10,9,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2006-11-01,11,11,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,1,1,*Trapezia*
2006-11-01,11,11,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2006-12-01,12,12,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,1,1,*Trapezia*
2006-12-01,12,12,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2007-02-01,13,14,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,0,0,*Trapezia*
2007-02-01,13,14,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2007-04-01,14,16,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,0,0,*Trapezia*
2007-04-01,14,16,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2007-06-01,15,18,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,0,0,*Trapezia*
2007-06-01,15,18,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2007-07-01,16,19,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,0,0,*Trapezia*
2007-07-01,16,19,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2007-09-01,17,21,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,0,0,*Trapezia*
2007-09-01,17,21,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2007-10-01,18,22,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,0,0,*Trapezia*
2007-10-01,18,22,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2007-12-01,19,24,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,trapezia,0,0,*Trapezia*
2007-12-01,19,24,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp1_control_unified,alpheus,0,0,*Alpheus*
2005-12-01,1,0,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp2_control_unified,trapezia,1,1,*Trapezia*
2005-12-01,1,0,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp2_control_unified,alpheus,0,0,*Alpheus*
2006-01-01,2,1,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp2_control_unified,trapezia,0,0,*Trapezia*
2006-01-01,2,1,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp2_control_unified,alpheus,0,0,*Alpheus*
2006-02-01,3,2,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp2_control_unified,trapezia,2,1,*Trapezia*
2006-02-01,3,2,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp2_control_unified,alpheus,0,0,*Alpheus*
2006-03-01,4,3,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp2_control_unified,trapezia,1,1,*Trapezia*
2006-03-01,4,3,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp2_control_unified,alpheus,0,0,*Alpheus*
2006-04-01,5,4,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp2_control_unified,trapezia,2,1,*Trapezia*
2006-04-01,5,4,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp2_control_unified,alpheus,0,0,*Alpheus*
2006-05-01,6,5,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp2_control_unified,trapezia,1,1,*Trapezia*
2006-05-01,6,5,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp2_control_unified,alpheus,0,0,*Alpheus*
2006-06-01,7,6,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp2_control_unified,trapezia,2,1,*Trapezia*
2006-06-01,7,6,Stylophora,Stylophora pistillata,*Stylophora pistillata*,14Sp2_control_unified,alpheus,0,0,*Alpheus*
